trial number,data_type,L1,Excerpt1,L2,Excerpt2,Stimulus1,Stimulus2,time_elapsed,timestamp,rt,response
116,trial,Ta,11,Ta,21,soundFiles/Tamil/lp300/common_voice_ta_19172151.wav,soundFiles/Tamil/lp300/common_voice_ta_19340381.wav,1858151,Fri Jul 16 2021 02:32:38 GMT-0400 (Eastern Daylight Time),1460.1999999880788,1
117,trial,It,32,Ta,33,soundFiles/Italian/lp300/common_voice_it_17429468.wav,soundFiles/Tamil/lp300/common_voice_ta_19533352.wav,1870452,Fri Jul 16 2021 02:32:50 GMT-0400 (Eastern Daylight Time),1445.1999999880788,1
118,trial,En,17,Du,32,soundFiles/English/lp300/common_voice_en_22713.wav,soundFiles/Dutch/lp300/common_voice_nl_17695227.wav,1879155,Fri Jul 16 2021 02:32:59 GMT-0400 (Eastern Daylight Time),1257.2000000476835,1
119,trial,Ta,23,Du,9,soundFiles/Tamil/lp300/common_voice_ta_19346692.wav,soundFiles/Dutch/lp300/common_voice_nl_17694132.wav,1887604,Fri Jul 16 2021 02:33:07 GMT-0400 (Eastern Daylight Time),1158.300000011921,4
120,trial,En,20,Sp,9,soundFiles/English/lp300/common_voice_en_23918.wav,soundFiles/Spanish/lp300/common_voice_es_18319766.wav,1906233,Fri Jul 16 2021 02:33:26 GMT-0400 (Eastern Daylight Time),2935.6000000238423,3
121,trial,Ja,8,Du,2,soundFiles/Japanese/lp300/common_voice_ja_19620105.wav,soundFiles/Dutch/lp300/common_voice_nl_17691514.wav,1915712,Fri Jul 16 2021 02:33:36 GMT-0400 (Eastern Daylight Time),1493.3999999761581,1
122,trial,Sp,45,It,18,soundFiles/Spanish/lp300/common_voice_es_18438511.wav,soundFiles/Italian/lp300/common_voice_it_17419421.wav,1925551,Fri Jul 16 2021 02:33:45 GMT-0400 (Eastern Daylight Time),1883.9000000357626,2
123,trial,Ta,32,En,16,soundFiles/Tamil/lp300/common_voice_ta_19533166.wav,soundFiles/English/lp300/common_voice_en_22594.wav,1938600,Fri Jul 16 2021 02:33:58 GMT-0400 (Eastern Daylight Time),1467.9000000357626,2
124,trial,En,27,En,13,soundFiles/English/lp300/common_voice_en_25412.wav,soundFiles/English/lp300/common_voice_en_22307.wav,1947119,Fri Jul 16 2021 02:34:07 GMT-0400 (Eastern Daylight Time),1879.5,4
125,trial,Du,48,Ja,19,soundFiles/Dutch/lp300/common_voice_nl_17696067.wav,soundFiles/Japanese/lp300/common_voice_ja_20073782.wav,1957957,Fri Jul 16 2021 02:34:18 GMT-0400 (Eastern Daylight Time),1298.899999976158,1
126,trial,Du,46,Du,22,soundFiles/Dutch/lp300/common_voice_nl_17695875.wav,soundFiles/Dutch/lp300/common_voice_nl_17694749.wav,1966585,Fri Jul 16 2021 02:34:26 GMT-0400 (Eastern Daylight Time),1683.1000000238419,6
127,trial,Ta,28,Ja,38,soundFiles/Tamil/lp300/common_voice_ta_19523086.wav,soundFiles/Japanese/lp300/common_voice_ja_22213379.wav,1974885,Fri Jul 16 2021 02:34:35 GMT-0400 (Eastern Daylight Time),916.7999999523164,6
128,trial,Ta,30,Ta,36,soundFiles/Tamil/lp300/common_voice_ta_19523221.wav,soundFiles/Tamil/lp300/common_voice_ta_19605511.wav,1983072,Fri Jul 16 2021 02:34:43 GMT-0400 (Eastern Daylight Time),713.3000000119209,6
