trial number,data_type,L1,Excerpt1,L2,Excerpt2,Stimulus1,Stimulus2,time_elapsed,timestamp,rt,response
77,trial,En,23,En,20,soundFiles/English/normalized/common_voice_en_25009.wav,soundFiles/English/normalized/common_voice_en_23918.wav,1368991,Tue Jun 22 2021 14:54:35 GMT+0100 (West Africa Standard Time),1689.3000000000463,7
78,trial,Ge,9,It,45,soundFiles/German/normalized/common_voice_de_17433175.wav,soundFiles/Italian/normalized/common_voice_it_17437171.wav,1378924,Tue Jun 22 2021 14:54:45 GMT+0100 (West Africa Standard Time),1205.9100000006147,7
79,trial,It,38,It,43,soundFiles/Italian/normalized/common_voice_it_17433550.wav,soundFiles/Italian/normalized/common_voice_it_17435406.wav,1393019,Tue Jun 22 2021 14:54:59 GMT+0100 (West Africa Standard Time),1498.2099999997301,7
80,trial,Sp,29,En,21,soundFiles/Spanish/normalized/common_voice_es_18344847.wav,soundFiles/English/normalized/common_voice_en_24015.wav,1419088,Tue Jun 22 2021 14:55:25 GMT+0100 (West Africa Standard Time),1690.4699999995066,1
81,trial,En,12,Du,37,soundFiles/English/normalized/common_voice_en_21029.wav,soundFiles/Dutch/normalized/common_voice_nl_17695410.wav,1430105,Tue Jun 22 2021 14:55:36 GMT+0100 (West Africa Standard Time),2050.245000000345,1
82,trial,Ge,22,Ge,19,soundFiles/German/normalized/common_voice_de_17828180.wav,soundFiles/German/normalized/common_voice_de_17768611.wav,1440295,Tue Jun 22 2021 14:55:46 GMT+0100 (West Africa Standard Time),3127.8450000009034,6
83,trial,Du,46,Sp,1,soundFiles/Dutch/normalized/common_voice_nl_17695875.wav,soundFiles/Spanish/normalized/common_voice_es_18311034.wav,1466620,Tue Jun 22 2021 14:56:13 GMT+0100 (West Africa Standard Time),17291.789999999342,2
84,trial,Ge,39,Ja,48,soundFiles/German/normalized/common_voice_de_18306432.wav,soundFiles/Japanese/normalized/common_voice_ja_23555409.wav,1482091,Tue Jun 22 2021 14:56:28 GMT+0100 (West Africa Standard Time),2042.1999999999532,7
85,trial,Ge,13,Ge,43,soundFiles/German/normalized/common_voice_de_17631604.wav,soundFiles/German/normalized/common_voice_de_18334335.wav,1493653,Tue Jun 22 2021 14:56:40 GMT+0100 (West Africa Standard Time),2035.2750000001402,7
86,trial,Du,18,Du,45,soundFiles/Dutch/normalized/common_voice_nl_17694569.wav,soundFiles/Dutch/normalized/common_voice_nl_17695804.wav,1504103,Tue Jun 22 2021 14:56:50 GMT+0100 (West Africa Standard Time),1438.0749999999537,1
